2024-08-27 21:53:42,598 INFO    StreamThr :35276 [internal.py:wandb_internal():85] W&B internal server running at pid: 35276, started at: 2024-08-27 21:53:42.598071
2024-08-27 21:53:42,601 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: status
2024-08-27 21:53:42,602 INFO    WriterThread:35276 [datastore.py:open_for_write():87] open: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_215342-useb6n87\run-useb6n87.wandb
2024-08-27 21:53:42,602 DEBUG   SenderThread:35276 [sender.py:send():391] send: header
2024-08-27 21:53:42,649 DEBUG   SenderThread:35276 [sender.py:send():391] send: run
2024-08-27 21:53:44,146 INFO    SenderThread:35276 [dir_watcher.py:__init__():211] watching files in: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_215342-useb6n87\files
2024-08-27 21:53:44,146 INFO    SenderThread:35276 [sender.py:_start_run_threads():1200] run started: useb6n87 with start time 1724775822.600008
2024-08-27 21:53:44,176 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: check_version
2024-08-27 21:53:44,183 DEBUG   SenderThread:35276 [sender.py:send_request():418] send_request: check_version
2024-08-27 21:53:45,025 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: run_start
2024-08-27 21:53:45,052 DEBUG   HandlerThread:35276 [system_info.py:__init__():26] System info init
2024-08-27 21:53:45,052 DEBUG   HandlerThread:35276 [system_info.py:__init__():41] System info init done
2024-08-27 21:53:45,052 INFO    HandlerThread:35276 [system_monitor.py:start():194] Starting system monitor
2024-08-27 21:53:45,052 INFO    SystemMonitor:35276 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-27 21:53:45,052 INFO    HandlerThread:35276 [system_monitor.py:probe():214] Collecting system info
2024-08-27 21:53:45,060 INFO    SystemMonitor:35276 [interfaces.py:start():188] Started cpu monitoring
2024-08-27 21:53:45,081 DEBUG   HandlerThread:35276 [system_info.py:probe():152] Probing system
2024-08-27 21:53:45,081 INFO    SystemMonitor:35276 [interfaces.py:start():188] Started disk monitoring
2024-08-27 21:53:45,110 INFO    SystemMonitor:35276 [interfaces.py:start():188] Started memory monitoring
2024-08-27 21:53:45,125 INFO    SystemMonitor:35276 [interfaces.py:start():188] Started network monitoring
2024-08-27 21:53:45,125 DEBUG   HandlerThread:35276 [system_info.py:_probe_git():137] Probing git
2024-08-27 21:53:45,255 DEBUG   HandlerThread:35276 [system_info.py:_probe_git():145] Probing git done
2024-08-27 21:53:45,255 DEBUG   HandlerThread:35276 [system_info.py:probe():200] Probing system done
2024-08-27 21:53:45,255 DEBUG   HandlerThread:35276 [system_monitor.py:probe():223] {'os': 'Windows-11-10.0.22631-SP0', 'python': '3.12.0', 'heartbeatAt': '2024-08-27T16:23:45.081411', 'startedAt': '2024-08-27T16:23:42.548935', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\Isara Liyanage\\Documents\\GitHub\\HealthBot_Plus\\HealthBot Plus App\\backend\\app.py', 'codePathLocal': 'HealthBot Plus App\\backend\\app.py', 'codePath': 'HealthBot Plus App\\backend\\app.py', 'git': {'remote': 'https://github.com/Isara-Li/HealthBot_Plus.git', 'commit': '4b3d0e7cd687f1c7ca05ac695ea3720b9ef26222'}, 'email': 'vimandika.21@cse.mrt.ac.lk', 'root': 'C:/Users/Isara Liyanage/Documents/GitHub/HealthBot_Plus', 'host': 'LAPTOP-C4L9FNK2', 'username': 'Isara Liyanage', 'executable': 'C:\\Users\\Isara Liyanage\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1298.0, 'min': 0.0, 'max': 1498.0}, 'cpu_freq_per_core': [{'current': 1298.0, 'min': 0.0, 'max': 1498.0}], 'disk': {'/': {'total': 475.4426918029785, 'used': 431.4992485046387}}, 'memory': {'total': 15.673728942871094}}
2024-08-27 21:53:45,255 INFO    HandlerThread:35276 [system_monitor.py:probe():224] Finished collecting system info
2024-08-27 21:53:45,255 INFO    HandlerThread:35276 [system_monitor.py:probe():227] Publishing system info
2024-08-27 21:53:45,259 INFO    HandlerThread:35276 [system_monitor.py:probe():229] Finished publishing system info
2024-08-27 21:53:45,298 DEBUG   SenderThread:35276 [sender.py:send():391] send: files
2024-08-27 21:53:45,298 INFO    SenderThread:35276 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-27 21:53:45,962 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: python_packages
2024-08-27 21:53:45,962 DEBUG   SenderThread:35276 [sender.py:send_request():418] send_request: python_packages
2024-08-27 21:53:45,964 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: stop_status
2024-08-27 21:53:45,964 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 21:53:45,969 DEBUG   SenderThread:35276 [sender.py:send_request():418] send_request: stop_status
2024-08-27 21:53:46,162 INFO    Thread-16 :35276 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_215342-useb6n87\files\wandb-metadata.json
2024-08-27 21:53:46,163 INFO    Thread-16 :35276 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Isara Liyanage\Documents\GitHub\HealthBot_Plus\wandb\run-20240827_215342-useb6n87\files\requirements.txt
2024-08-27 21:53:46,980 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 21:53:47,994 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 21:53:48,104 DEBUG   SenderThread:35276 [sender.py:send():391] send: telemetry
2024-08-27 21:53:48,104 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: status_report
2024-08-27 21:53:48,693 INFO    wandb-upload_0:35276 [upload_job.py:push():130] Uploaded file C:\Users\ISARAL~1\AppData\Local\Temp\tmpcktn1ql1wandb\5m2njf8g-wandb-metadata.json
2024-08-27 21:53:49,004 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 21:53:49,728 DEBUG   SenderThread:35276 [sender.py:send():391] send: exit
2024-08-27 21:53:49,728 INFO    SenderThread:35276 [sender.py:send_exit():598] handling exit code: 1
2024-08-27 21:53:49,728 INFO    SenderThread:35276 [sender.py:send_exit():600] handling runtime: 4
2024-08-27 21:53:49,744 INFO    SenderThread:35276 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 21:53:49,744 INFO    SenderThread:35276 [sender.py:send_exit():606] send defer
2024-08-27 21:53:49,744 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: defer
2024-08-27 21:53:49,744 INFO    HandlerThread:35276 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-27 21:53:49,744 DEBUG   SenderThread:35276 [sender.py:send_request():418] send_request: defer
2024-08-27 21:53:49,744 INFO    SenderThread:35276 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-27 21:53:49,744 INFO    SenderThread:35276 [sender.py:transition_state():626] send defer: 1
2024-08-27 21:53:49,749 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: defer
2024-08-27 21:53:49,749 INFO    HandlerThread:35276 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-27 21:53:49,749 DEBUG   SenderThread:35276 [sender.py:send_request():418] send_request: defer
2024-08-27 21:53:49,749 INFO    SenderThread:35276 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-27 21:53:49,749 INFO    SenderThread:35276 [sender.py:transition_state():626] send defer: 2
2024-08-27 21:53:49,749 DEBUG   HandlerThread:35276 [handler.py:handle_request():158] handle_request: defer
2024-08-27 21:53:49,749 INFO    HandlerThread:35276 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-27 21:53:49,749 INFO    HandlerThread:35276 [system_monitor.py:finish():203] Stopping system monitor
2024-08-27 21:53:49,749 DEBUG   SystemMonitor:35276 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-27 21:53:49,749 INFO    HandlerThread:35276 [interfaces.py:finish():200] Joined cpu monitor
2024-08-27 21:53:49,749 DEBUG   SystemMonitor:35276 [system_monitor.py:_start():179] Finished system metrics aggregation loop
